Ano,Mês/Ano,Estado,Bacia,Campo,Poço,Ambiente,Instalação,Produção de Óleo (m³),Produção de Condensado (m³),Produção de Gás Associado (Mm³),Produção de Gás Não Associado (Mm³),Produção de Água (m³),Injeção de Gás (Mm³),Injeção de Água para Recuperação Secundária (m³),Injeção de Água para Descarte (m³),Injeção de Gás Carbônico (Mm³),Injeção de Nitrogênio (Mm³),Injeção de Vapor de Água (t),Injeção de Polímeros (m³),Injeção de Outros Fluidos (m³)
"2018,07/2018,Alagoas,Alagoas,ANAMBÉ,1-BRSA-313D-AL,Terra,Estação Coletora de Furado,""158,931"",0,""268,72932"",0,""587,399"",,,,,,,,"
2018,07/2018,Alagoas,Alagoas,ANAMBÉ,1-BRSA-513D-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
"2018,07/2018,Alagoas,Alagoas,ANAMBÉ,7-ANB-10D-AL,Terra,Estação Coletora de Furado,""182,558"",0,""15,9755"",0,""745,387"",,,,,,,,"
"2018,07/2018,Alagoas,Alagoas,ANAMBÉ,7-ANB-11-AL,Terra,Estação Coletora de Furado,""72,491"",0,""49,00941"",0,""162,186"",,,,,,,,"
2018,07/2018,Alagoas,Alagoas,ANAMBÉ,7-ANB-12D-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
"2018,07/2018,Alagoas,Alagoas,ANAMBÉ,7-ANB-13D-AL,Terra,Estação Coletora de Furado,""193,143"",0,""44,40888"",0,""1248,698"",,,,,,,,"
"2018,07/2018,Alagoas,Alagoas,ANAMBÉ,7-ANB-14D-AL,Terra,Estação Coletora de Furado,""172,577"",0,""178,90921"",0,""237,414"",,,,,,,,"
2018,07/2018,Alagoas,Alagoas,ANAMBÉ,7-ANB-15D-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
"2018,07/2018,Alagoas,Alagoas,ANAMBÉ,7-ANB-16D-AL,Terra,Estação Coletora de Furado,""163,706"",0,""19,70631"",0,""249,612"",,,,,,,,"
"2018,07/2018,Alagoas,Alagoas,ANAMBÉ,7-ANB-1D-AL,Terra,Estação Coletora de Furado,""245,825"",0,""13,49278"",0,""256,89"",,,,,,,,"
"2018,07/2018,Alagoas,Alagoas,ANAMBÉ,7-ANB-2D-AL,Terra,Estação Coletora de Furado,""385,993"",0,""33,24719"",0,""2555,185"",,,,,,,,"
"2018,07/2018,Alagoas,Alagoas,ANAMBÉ,7-ANB-3-AL,Terra,Estação Coletora de Furado,""61,882"",0,""36,93901"",0,""175,51"",,,,,,,,"
2018,07/2018,Alagoas,Alagoas,ANAMBÉ,7-ANB-4D-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2018,07/2018,Alagoas,Alagoas,ANAMBÉ,7-ANB-6DP-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
"2018,07/2018,Alagoas,Alagoas,ANAMBÉ,7-ANB-7D-AL,Terra,Estação Coletora de Furado,""1543,423"",0,""181,50787"",0,""2424,262"",,,,,,,,"
"2018,07/2018,Alagoas,Alagoas,ANAMBÉ,7-ANB-8D-AL,Terra,Estação Coletora de Furado,""198,27"",0,""1995,85781"",0,""1131,133"",,,,,,,,"
"2018,07/2018,Alagoas,Alagoas,ANAMBÉ,7-ANB-9-AL,Terra,Estação Coletora de Furado,0,""112,957"",0,""777,50524"",""88,527"",,,,,,,,"
"2018,07/2018,Alagoas,Alagoas,ARAPAÇU,1-BRSA-935-AL,Terra,Estação Coletora de Furado,0,0,0,""2286,07019"",0,,,,,,,,"
2018,07/2018,Alagoas,Alagoas,CIDADE DE SEBASTIÃO FERREIRA,1-CSF-1-AL,Terra,Ponto de Coleta de Cidade Sebastião Ferreira,0,0,0,0,0,,,,,,,,
2018,07/2018,Alagoas,Alagoas,CIDADE DE SÃO MIGUEL DOS CAMPOS,1-CSMC-1-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2018,07/2018,Alagoas,Alagoas,CIDADE DE SÃO MIGUEL DOS CAMPOS,3-BRSA-829DP-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2018,07/2018,Alagoas,Alagoas,CIDADE DE SÃO MIGUEL DOS CAMPOS,3-CSMC-11-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2018,07/2018,Alagoas,Alagoas,CIDADE DE SÃO MIGUEL DOS CAMPOS,3-CSMC-14-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2018,07/2018,Alagoas,Alagoas,CIDADE DE SÃO MIGUEL DOS CAMPOS,3-CSMC-6-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2018,07/2018,Alagoas,Alagoas,CIDADE DE SÃO MIGUEL DOS CAMPOS,3-CSMC-7-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
